idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language,source_file,idiom_domain,idiom_register,slang_strength,regionality,generation_notes
syn_b25e47bd7a7baffc,streamer bubble burst,streamer bubble burst,,"A sudden drop in attention, popularity, or income for a content creator or streamer after hype dies down.",llm_generated_inventory,synthetic_generation,phrase,pop_culture_modern,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_01.csv,internet,informal,medium,online_global,Refers to viral hype cycles common in streaming and digital entertainment.
syn_dda92a0f62636369,scroll hole,scroll hole,,The state of losing track of time by endlessly scrolling through social media feeds.,llm_generated_inventory,synthetic_generation,phrase,pop_culture_modern,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_01.csv,internet,informal,medium,online_global,Figurative blend of 'scroll' and 'black hole' describing compulsive online browsing.
syn_6086c91636348d90,clout cave,clout cave,,"A private or exclusive online space where influencers or popular figures engage closely, away from public view.",llm_generated_inventory,synthetic_generation,phrase,pop_culture_modern,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_01.csv,internet,informal,medium,online_global,Uses 'clout' for social influence and 'cave' implying a secretive or exclusive place.
syn_38dcd105efe2f455,scroll rabbit hole,scroll rabbit hole,,"to endlessly browse through social media content, losing track of time",llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,medium,online_global,Combines 'scroll' with 'rabbit hole' to depict deep social media immersion.
syn_ecb4cfa22106602f,hashtag hustle,hashtag hustle,,actively promoting oneself or content using trending hashtags,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,slang,medium,online_global,Refers to the effort in maximizing reach via hashtags.
syn_4af7a612eec4eb73,meme artillery,meme artillery,,a collection of memes used to boost online presence or win an argument,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,slang,medium,online_global,Figurative for powerful meme usage like ammunition.
syn_f4c19d765138cf41,ghost follow spree,ghost follow spree,,mass following accounts without expecting engagement,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,slang,medium,online_global,Describes superficial social media following.
syn_874ce9d8143f30c2,viral vortex,viral vortex,,a rapidly spreading piece of content that traps user attention,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,medium,online_global,Metaphorical for viral content drawing users in.
syn_a85a969e689031cb,dm deep dive,dm deep dive,,intense private messaging conversations,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Refers to long or serious chats in direct messages.
syn_1e7088f316658197,cancel culture wave,cancel culture wave,,the spread of online backlash resulting in ostracism,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,neutral,none,general_english,Figurative for the social media phenomenon of canceling.
syn_976a957205158aea,emoji overload,emoji overload,,using excessive emojis to express emotions digitally,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Describes exaggerated emoji use.
syn_c5779c7516274628,clickbait chain,clickbait chain,,a sequence of enticing but misleading online links,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,neutral,none,general_english,Figurative for one clickbait leading to another.
syn_343b8c358a3ef062,like farm,like farm,,an account or strategy that accumulates artificial likes rapidly,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,slang,medium,online_global,Metaphorical for rapid collection of likes.
syn_9d3691a4a3fabf5c,story sprint,story sprint,,quickly posting multiple stories in a short time frame,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Sporty metaphor for fast story sharing.
syn_afe9647eab2a080f,caption clutch,caption clutch,,a perfectly timed or witty social media caption,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Derived from sports slang meaning critical moment.
syn_fecf10cfa4f1fceb,share stash,share stash,,a personal collection of interesting content to repost,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Suggests hoarding content for sharing later.
syn_41109a6c6152f57d,troll toll booth,troll toll booth,,online spaces where trolls demand reactions or attention,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,slang,medium,online_global,Metaphor for sites provoking users to react.
syn_5a6ef78ea89a0316,profile prism,profile prism,,the way a social media profile reflects complex personality facets,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,neutral,none,general_english,Figurative to illustrate multi-angle personality reflection.
syn_26bb1c94eff659d9,feed floodgate,feed floodgate,,opening the flood of new posts or updates in a feed,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Implies a sudden rush of social media updates.
syn_b6c2a8694a44cd9a,emoji echo chamber,emoji echo chamber,,a conversation filled with repetitive or similar emojis,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Combines 'echo chamber' concept with emoji use.
syn_c646087cd5b11fe2,viral seed drop,viral seed drop,,initial posting of content intended to become viral,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,neutral,none,online_global,Metaphor from planting seed leading to virality.
syn_36e0460122a90c19,profile pic parade,profile pic parade,,frequent changing or showcasing of profile pictures,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Suggests a showy display like a parade.
syn_51bb0f44f76ee564,stream scream,stream scream,,a passionate or loud outburst during live streaming,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,medium,online_global,Rhyming term for shouting in streaming context.
syn_15ca103328e89723,ping pong post,ping pong post,,rapid back-and-forth posting between users,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Metaphor for bouncing messages like ping pong.
syn_641454437b82399d,click trap,click trap,,a deceptive or overly tempting link designed to attract clicks,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,neutral,none,general_english,Idiomatic for websites that ensnare users.
syn_dcc7dea67749f09c,reaction roulette,reaction roulette,,random or varied emotional responses to posts,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Suggests unpredictability in reactions received.
syn_97a0ece6af337766,share spiral,share spiral,,a post that keeps being continuously shared increasing its reach,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Spiral metaphor for growing share count.
syn_c0782caf929f52e0,thread trap,thread trap,,getting stuck reading a long or complicated social media thread,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Describes difficulty escaping a content thread.
syn_3a7053d169bb7c2a,emoji grenade,emoji grenade,,sending a sudden burst of many emojis simultaneously,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,slang,medium,online_global,Violent imagery for explosive emoji use.
syn_89c5c757f0dc1014,reply rabbit,reply rabbit,,quick and repetitive replying in conversations or threads,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Alludes to rabbits' prolific nature applied to replies.
syn_8116ab52120c2139,meme minefield,meme minefield,,a discussion or environment filled with potentially risky or controversial memes,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,medium,online_global,Dangerous terrain metaphor for meme use.
syn_428b6b024caf7630,thread snake,thread snake,,"a long, winding social media conversation that is hard to follow",llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,weak,online_global,Snake metaphor for complex discussion form.
syn_edc041d625099436,profile parachute,profile parachute,,a backup or secondary online identity used for safety or anonymity,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,neutral,none,online_global,Invocation of safety device as metaphor for alternate profile.
syn_34236699ee8c8489,spam swamp,spam swamp,,an overwhelming amount of unwanted messages or posts,llm_generated_inventory,synthetic_generation,phrase,internet_social_media,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_02.csv,internet,informal,medium,online_global,Swamp metaphor for flooding by spam content.
