idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence_score,record_origin,license_source,example_language,meaning_language
idiomx_003593,faites vos jeux,faites vos jeux,,"In roulette, the call made by the croupier when gamblers can place their bets.",kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003594,faith will move mountains,faith will move mountains,,Belief in oneself (read sometimes as belief in God) can help one overcome any hurdle in life's path.,kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003595,fall apart,fall apart,"As a result of being addicted to heroin, she was falling apart.",To be emotionally in crisis.,kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003596,fall around,fall around,falling around the place,"To fall over continually, especially through drunkenness, clumsiness, or incompetence.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003597,fall asleep,fall asleep,My left leg has fallen asleep!,To be affected by paresthesia; to go numb.,kaikki_wiktionary,dictionary,verb,"figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003598,fall at the last hurdle,fall at the last hurdle,"[W]hen she [Psyche] falls at her last hurdle, it is through her own act, motivated by the identical combination of curiositas and simplicitas that has been her undoing from the start.","To fail near the end of an activity, a project, etc.",kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003599,fall behind,fall behind,You're falling behind with the rent.,To be late (for a regular event),kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003600,fall between the cracks,fall between the cracks,"I submitted my application for student finance months ago, but haven't heard back. I think I've fallen between the cracks.","To wind up in an unexpected situation which is, inadvertently, invisible to or not handled by whatever process one had hoped to be subject to; to be overlooked.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003601,fall between two stools,fall between two stools,“[…] She Dido] could not bear to lose the land she had got by a swindle; and then she could not bear the loss of her lover. So she fell between two stools. […]”,"To attempt two roles and fail at both, when either could have been accomplished singly.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003602,fall by the wayside,fall by the wayside,"When I faint and fall by the wayside of my cares, it [a ""cup of favor""] shall give me strength to bear up, as the refreshments of your sympathy seem to flow from its lip, and when I thirst, it shall be as one of the consecrated fountains of my relief.","To fail to be completed, particularly for lack of interest; to be left out, to suffer from neglect.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003603,fall down,fall down,That is where your reasoning falls down.,To fail; to make a mistake.,kaikki_wiktionary,dictionary,verb,"figuratively, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003604,fall flat on one's face,fall flat on one's face,He tried to start his own business but fell flat on his face.,"To fail miserably, especially in an obvious or embarrassing way.",kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003605,fall for,fall for,I can't believe how many people still fall for the coin glued to the sidewalk.,To be fooled by; to walk into (a trap) or respond to (a scam or trick).,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003606,fall foul,fall foul,"Sky News fell foul of its own woolly reporting on Tuesday, when it reported ""human remains"" had been found on Saddleworth Moor. Ever keen to spin a good yarn, they immediately linked the story to moors murderers Ian Brady and Myra Hindley - only for the police to emerge seven hours later and announce that, after very careful inspection, they could confirm the carcass was not human …",To be defeated or thwarted (by); to suffer (+ of),kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003607,fall from grace,fall from grace,His father fell from grace with the emperor.,"To fall from one's current social position to something lower, to lose one's prestige, status or power.",kaikki_wiktionary,dictionary,verb,"figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003608,fall in line,fall in line,It will be to your interest to accept my suggestions and fall in line with my plans.,To submit to the rules of a higher authority; obey; conform.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003609,fall into,fall into,Trees fall into two main categories: deciduous and evergreen.,To be classified as; to fall under.,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003610,fall into a trap,fall into a trap,He fell into a trap by believing his childhood friend and giving away all of his savings.,"To be fooled and get into a difficult situation by relying on someone or responding to a scam, trick or prank.",kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003611,fall into place,fall into place,"If it weren't for your heroic deed, his evil plan would have fallen into place.",To assume a clear and complete form when separate elements come together; to be fully realized at last.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003612,fall into the wrong hands,fall into the wrong hands,The policeman was concerned that the lost handgun would fall into the wrong hands.,"To become the possession of, or be discovered by, an unfriendly third party.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003613,fall off a truck,fall off a truck,He said he bought it at the markets but I think it fell off a truck.,"Of an item of merchandise, to come into a person's possession without having been paid for; to be acquired illegally; to have been stolen.",kaikki_wiktionary,dictionary,verb,"US, euphemistic, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003614,fall off one's chair,fall off one's chair,,"To experience a strong reaction of surprise, shock or disbelief.",kaikki_wiktionary,dictionary,verb,"idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003615,fall off one's perch,fall off one's perch,,To die.,kaikki_wiktionary,dictionary,verb,"idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003616,fall off the back of a lorry,fall off the back of a lorry,,"Of an item of merchandise, to come into a person's possession without having been paid for; to have been acquired illegally.",kaikki_wiktionary,dictionary,verb,"British, euphemistic, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003617,fall off the back of a truck,fall off the back of a truck,"The movie is still in theaters, but I got a copy that fell off the back of a truck.","Of an item of merchandise, to come into a person's possession through illegal or otherwise dubious means.",kaikki_wiktionary,dictionary,verb,"Australia, US, euphemistic, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003618,fall off the turnip truck,fall off the turnip truck,"Look sharp, and try not to seem like you just fell off the turnip truck.","To be naive, uninformed, or unsophisticated, in the manner of a rustic person.",kaikki_wiktionary,dictionary,verb,"US, idiomatic, stative",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003619,fall off the wagon,fall off the wagon,"Though he fell off the wagon several times, he eventually succeeded in quitting.",To cease or fail at a regimen of self-improvement or reform; to lapse back into an old habit or addiction.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003620,fall on a grenade,fall on a grenade,"Another longtime Gore adviser says: ""Nobody would fall on a grenade for him. People respect him but don't love him. He just doesn't inspire that kind of loyalty.""",To sacrifice oneself for the sake of others.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003621,fall on deaf ears,fall on deaf ears,"Every time I ask him to do something for me, it falls on deaf ears.",To be ignored.,kaikki_wiktionary,dictionary,verb,"figuratively, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003622,fall on one's face,fall on one's face,"Judge Charles R. Richey last week tried to apply some firm rules of law to such indelicate situations. He came close to succeeding, then fell on his face.","To fail, especially in a dramatic or particularly decisive manner.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003623,fall on one's sword,fall on one's sword,[Bob] Stempel was laboring to undo the damage when GM's board forced him to fall on his sword after little more than two years on the job.,"To resign from a job or other position of responsibility, especially when pressured to do so.",kaikki_wiktionary,dictionary,verb,"broadly, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003624,fall on someone's neck,fall on someone's neck,"[W]hen Theseus saw him, his heart leapt into his mouth, and he longed to fall on his neck and welcome him.",To embrace someone affectionately or thankfully.,kaikki_wiktionary,dictionary,verb,"dated, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003625,fall out,fall out,The ground fell out from under him.,To cause someone to slip and/or fall down.,kaikki_wiktionary,dictionary,verb,"figuratively, intransitive, usually",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003626,fall over,fall over,We'll have to walk; my car has fallen over.,To break down; to become inoperable.,kaikki_wiktionary,dictionary,verb,"South-Africa, idiomatic, informal, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003627,"fall seven times, stand up eight","fall seven times, stand up eight",,"One must not give up one's efforts, even those that are in vain.",kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003628,fall short,fall short,"I did my best, but fell far short of the score cutoff.",To be less satisfactory than expected; to be inadequate or insufficient.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003629,fall through,fall through,Their plans to go hiking Saturday fell through because it rained.,"To be unsuccessful, come to nothing; to be cancelled; not to proceed.",kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003630,fall through the cracks,fall through the cracks,"Although more than two decades have passed, not a day goes by that I don't wonder how things could and should be different for the many children like Lydia who fall through the cracks because they are misdiagnosed, mistreated, or simply misunderstood.",To be missed; to escape the necessary notice or attention.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_003631,fall to one's knees,fall to one's knees,,"To be in disbelief, or despair.",kaikki_wiktionary,dictionary,verb,"Internet, figuratively",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
