idiom_id,example,idiom_canonical_meaning,source,record_origin,license_source,example_language,meaning_language,meaning_arabic_language
idiomx_004116,We got the OK on the conversion project. It's full speed ahead.,Maximum effort without reservations or delay.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010919,He is tall in the saddle (6 ft. 2 in.) and so adamantine that Jennifer Jones broke her hand slapping his face.,"Imposing, impressive; resolute; manly.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004520,"Two documentaries have been dedicated to exploring why the Fyre Festival went left, available on Hulu and Netflix — “Fyre: The Greatest Party that Never Happened” and “Fyre Fraud.”","To take a turn for the worse, to go horribly wrong.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009129,"For quotations using this term, see Citations:rest in pieces.","Said to mock a deceased person, especially one who has been hated or reviled.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007774,This project is on hold until we can get more information.,Delayed; postponed; suspended.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011322,,Used to make an announcement or draw attention to a fact.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001744,The investigators came up against a brick wall in their search for the missing money when they discovered it had been transferred overseas.,An obstacle.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007304,When David Cameron moved into Downing Street he probably thought that he would only ever banish his children to the naughty step. But a member of the cabinet [Liam Fox] has been placed on the Downing Street naughty step after weeks of bad behaviour which has tested the prime minister's patience to its limits.,"A state of disgrace, exclusion from a group, or punishment as a result of a misdemeanour.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002865,That disguise is a dead giveaway! Choose something less obvious.,"A giveaway that is especially obvious, especially ruinous, or both, disclosing, usually unintentionally, a fact or an intention.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011502,"Japan has often displayed a tin ear to South Korean sensitivities over the island, which it calls Takeshima, having acquired it in the process of annexing Korea.","Insensitivity to the nuances of the current situation or the subtleties of a craft; indifference to somebody else's attitudes, moods, and dialogue.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001990,She's had boyfriends by the dozen.,In large numbers.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003949,"A bad haircut is no fun, but at least you’re not stuck with it for good, only until it grows out.",In a way that is conclusive and final.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002460,Southgate's faith was rewarded when Kane got off the mark with England's crucial second in the 2-0 win over Germany. It was the catalyst for the real Kane to come alive in the tournament - and he punished Ukraine in trademark style.,to become responsive and animated.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011761,"The girls explained to me that they got eighty cents a trick, one payment for each metal check—“turning a trick” was how they described one session with a john.",To perform a sexual service for a customer.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008268,,"Of a defeated army, to be humiliated by the victors.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001154,No one can bat a thousand for the whole season.,To achieve perfection.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006607,,"Used to comment on a statement that someone has just made, slightly teasing them for sounding proud, dramatic, or hypocritical.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008283,"In the other direction, treatments that were decried in their time as paving the road to hell, including vaccination, transfusions, anesthesia, artificial insemination, organ transplants, and in-vitro fertilization, have become unexceptional boons to human well-being.",To lead to a disaster by acting with good intentions.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006578,,A daughter takes after her mother.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003422,Good idea to embrace the penguin and let go of the Bill.,To switch one's operating system to Linux.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002471,"1981-1982, Lou Sullivan, personal diary, quoted in 2019, Ellis Martin, Zach Ozma (editors), We Both Laughed In Pleasure So many good things have been happening for me, and I've just been such a happy man. I've wanted to write earlier but couldn't come down to earth long enough.",To be brought back to reality; to emerge from a daydream.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006568,,In an energetic or uncontrolled way.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004314,"I don't have much time, so could you please get to the point.",To state (something) directly; as opposed to in a long-winded way.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009719,"“She′ll be right,” Bob exuded a confidence much out of touch with the reality of the situation, “She′ll be apples.”",Everything will be all right.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010946,,To engage vigorously in dancing.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007088,A typical middle of the road compromise is to leave the problem as it is.,"Having a centrist attitude or philosophy; not extreme, especially politically.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008754,Near-synonym: pull up the drawbridge,"To prevent others from attaining or benefiting from the same advantages, opportunities, or rights as oneself.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011235,,One should not make a judgement until one hears the other side.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000248,"—Why did the chicken cross the road? —OK, I'll bite. Why did it cross the road?","Indicating that one doubts that a question is being asked in seriousness or good faith, but is willing to respond in earnest.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010797,He’s almost taking out an onion now as he remembers his father and his own early struggles.,Suggests that the performer of the action is not sincere in their grief.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011869,,In jail.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000742,At around 10 PM I said I was just gonna take a 5 minute nap and I ended up sleeping through the entire thing. And I oop...,Used to humorously convey embarrassment or shock.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000219,,Expressing confusion.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009056,"The ad rubbed some creatives the wrong way. Hugh Grant called it a “destruction of human experience,” while Handmaid’s Tale director Reed Morano told Apple CEO Tim Cook to “read the room” in a post on X.","To understand the emotions and thoughts of the people present, especially to determine the kind of speech or actions that would be appropriate or inappropriate.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004157,"A site that carried [sexually explicit] material, but that gated it off from children through credit cards or other mechanisms to verify the age of the user, would have an acceptable defense under the act.",To make (something) inaccessible; to restrict access to (something),kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003795,"The performance was a sign of real intent for Arsenal as they continue their pursuit for silverware on four fronts - and with Van Persie firing on all cylinders, the odds look good on them winning a first trophy since 2005.",To operate as effectively as possible.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000539,I shall not attempt to describe the curiosities at Peale's Museum; it is above my bend.,Beyond one's power or ability.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005991,,"To cause someone to remember something, suddenly; to spark a memory.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000051,"At Christmas play and make good cheere, / For Christmas comes but once a yeere.","Used to emphasize the annual distinctiveness of Christmas, especially in contexts where either the special joys or tribulations of the holiday are described.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001618,"Michael Bordenaro (27 March 2024), “FAST FOOD LAYOFFS ARE HERE! THOUSANDS LOSING THEIR JOB...”, in YouTube, retrieved 27 Mar 2024: “I'm gonna be in California this summer. And I'll definitely be doing some boots on the ground research on [raise in minimum wage] while I'm there.”",The state or condition of being physically present at a place of interest in order to ascertain the current situation.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011527,"""For a while I didn't tell anyone on the ward where I was going, but my toing and froing made people curious and eventually I confided in a few.""",To go back and forth; to alternate.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011960,"He looks like an angel, but I can tell he's up to something.",Doing something mischievous or scheming.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010166,"I found this note on the floor. At first, it looks like nothing special, but after I saw the weird symbol on the back I thought there might be something to it.",Some importance to.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009221,"That's their job. If I risk my own neck, it's reckless; if they risk my neck, it's criminal.",Take a big risk.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000896,I like reading as much as the next girl.,To a reasonable degree; as much as a typical woman.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006358,Smith laid the wood to the ball.,"to deliver a strong, powerful hit or play",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005400,It wasn't merely a murder scene — it was a house of horrors.,"A very grisly scene, particularly a crime scene.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011041,"Marco: Don't do it, Lobster Claws! What about wanting to be good? [Lobster Claws punches Marco] Ludo: That's my monster.",Indicates approval at someone who is doing something praiseworthy.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002321,Dale Earnhardt just put the chrome horn to that lapped car in front of him.,"The front bumper of a car when used to bump another vehicle, usually to inform the driver of the other vehicle that the first car would like to pass.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001731,"It is common for bedbugs to inflict a series of bites in a row (""breakfast, lunch, and dinner"").",A group of three bedbug bites appearing together.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008996,"Near-synonyms: (disturb loudly) raise the dead, wake the dead",To cause a considerable disturbance.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004202,,"To acquire great frustration, confusion, or anxiousness from (something or someone).",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001603,,Good night.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
